stamp,x,y,z,roll,pitch,yaw
1.31762e+09,329.675,-141.709,4.94402,0.0195568,0.0130739,-3.07699
1.31762e+09,327.52,-141.861,4.93359,0.0218781,0.00604554,-3.07786
1.31762e+09,325.357,-142,4.92261,0.0221041,0.00977961,-3.07896
1.31762e+09,323.169,-142.133,4.90656,0.0280435,0.0138092,-3.07907
1.31762e+09,320.983,-142.265,4.8966,0.0321405,0.0136295,-3.0798
1.31762e+09,318.785,-142.403,4.87933,0.0402192,0.0144338,-3.07974
1.31762e+09,316.574,-142.542,4.8749,0.0393081,0.00783467,-3.07916
1.31762e+09,314.286,-142.698,4.87175,0.0363548,0.0078491,-3.07794
1.31762e+09,312.016,-142.858,4.85933,0.0340548,0.0148035,-3.07821
1.31762e+09,309.705,-143.003,4.82586,0.0399975,0.0193416,-3.07937
1.31762e+09,307.403,-143.15,4.81441,0.0382514,0.0136535,-3.08134
1.31762e+09,305.045,-143.306,4.79055,0.0404488,0.0141643,-3.08192
1.31762e+09,302.657,-143.462,4.78685,0.038367,0.00737246,-3.08073
1.31762e+09,300.309,-143.61,4.79405,0.0365179,0.00756635,-3.0791
1.31762e+09,297.947,-143.765,4.79566,0.0386521,0.0143561,-3.07582
1.31762e+09,295.61,-143.933,4.80825,0.0442033,0.00558428,-3.07356
1.31762e+09,293.293,-144.093,4.80931,0.0362379,-0.00317974,-3.07112
1.31762e+09,290.978,-144.262,4.84192,0.0360264,0.00591851,-3.06901
1.31762e+09,288.644,-144.437,4.8434,0.0381935,0.0148015,-3.06821
1.31762e+09,286.328,-144.615,4.83664,0.036969,0.0143799,-3.06959
1.31762e+09,284.042,-144.797,4.83543,0.0447027,0.00947324,-3.07123
1.31762e+09,281.73,-144.965,4.84992,0.0353442,-0.0010662,-3.07259
1.31762e+09,279.437,-145.143,4.8717,0.0261364,0.0103838,-3.07405
1.31762e+09,277.126,-145.318,4.84477,0.0294847,0.0237557,-3.07639
1.31762e+09,274.907,-145.466,4.80608,0.0373631,0.0128878,-3.0777
1.31762e+09,272.674,-145.597,4.83396,0.0365742,-0.0058256,-3.07829
1.31762e+09,270.432,-145.749,4.85531,0.0383182,0.0114493,-3.07707
1.31762e+09,268.164,-145.908,4.83999,0.040354,0.0255371,-3.07662
1.31762e+09,265.962,-146.071,4.81412,0.0401364,0.0273451,-3.0754
1.31762e+09,263.78,-146.237,4.79947,0.0362244,0.0130843,-3.07612
1.31762e+09,261.615,-146.381,4.80406,0.0350949,0.00177031,-3.08006
1.31762e+09,259.476,-146.52,4.82275,0.0341162,0.00760622,-3.08334
1.31762e+09,257.31,-146.657,4.82078,0.0319019,0.0244343,-3.08366
1.31762e+09,255.227,-146.812,4.81089,0.0229383,0.0241726,-3.08234
1.31762e+09,253.215,-146.949,4.79627,0.0236453,0.00839114,-3.08
1.31762e+09,250.3,-147.135,4.80563,0.029575,0.00865212,-3.07468
1.31762e+09,247.55,-147.323,4.84251,0.0388116,0.00487927,-3.07025
1.31762e+09,244.96,-147.534,4.86865,0.0319764,0.0017113,-3.06686
1.31762e+09,242.511,-147.762,4.92032,0.0214856,0.00870995,-3.0626
1.31762e+09,240.252,-147.976,4.91877,0.0194545,0.0159828,-3.05589
1.31762e+09,238.209,-148.175,4.93528,0.0197971,0.0112903,-3.04838
1.31762e+09,235.831,-148.412,4.94674,0.00598125,0.0220446,-3.05151
1.31762e+09,233.792,-148.531,4.94025,-0.00431553,0.0160976,-3.09151
1.31762e+09,231.565,-148.461,4.91974,0.00561039,0.0159996,3.04664
1.31762e+09,229.522,-147.962,4.88627,0.0289961,0.0163113,2.83698
1.31762e+09,227.709,-147.033,4.84332,0.0362617,0.0312629,2.59208
1.31762e+09,226.045,-145.472,4.78781,0.0236169,0.0361743,2.30839
1.31762e+09,224.952,-143.776,4.72309,0.0128945,0.0319933,2.09113
1.31762e+09,224.128,-141.699,4.63835,0.00909551,0.0413555,1.90037
1.31762e+09,223.545,-139.301,4.55457,0.0121083,0.0298344,1.76335
1.31762e+09,223.188,-136.647,4.46779,0.0188892,0.031932,1.68447
1.31762e+09,222.983,-134.412,4.38738,0.0249193,0.0383513,1.65398
1.31762e+09,222.826,-132.052,4.29405,0.0306782,0.0296068,1.63146
1.31762e+09,222.717,-129.488,4.23828,0.0393886,0.0175884,1.61869
1.31762e+09,222.575,-126.654,4.17631,0.0314811,0.0372024,1.61821
1.31762e+09,222.427,-123.767,4.06034,0.0321969,0.0315986,1.61816
1.31762e+09,222.29,-120.792,3.98775,0.036445,0.0289368,1.61835
1.31762e+09,222.179,-118.753,3.94627,0.0368216,0.036751,1.62231
1.31762e+09,222.057,-116.75,3.87683,0.0373027,0.0448638,1.62948
1.31762e+09,221.852,-113.771,3.80513,0.0348608,0.0311452,1.63955
1.31762e+09,221.704,-111.764,3.75461,0.0346857,0.0410049,1.6443
1.31762e+09,221.486,-108.8,3.65874,0.038269,0.0375345,1.64797
1.31762e+09,221.252,-105.871,3.61024,0.0410237,0.0236013,1.64779
1.31762e+09,221.04,-102.938,3.54919,0.0456424,0.0371461,1.64467
1.31762e+09,220.821,-100.078,3.48419,0.0516449,0.0323547,1.64218
1.31762e+09,220.619,-97.2299,3.41404,0.0543658,0.0381577,1.64254
1.31762e+09,220.383,-94.3984,3.33766,0.0530652,0.0410459,1.6469
1.31762e+09,220.138,-91.6637,3.25877,0.0490849,0.0433445,1.65029
1.31762e+09,219.925,-89.0526,3.18609,0.0502087,0.0420505,1.65114
1.31762e+09,219.724,-86.6589,3.11645,0.0458769,0.0447102,1.65166
1.31762e+09,219.539,-84.4784,3.05607,0.0456077,0.0498923,1.64688
1.31762e+09,219.402,-81.984,2.97412,0.0458919,0.0540544,1.62982
1.31762e+09,219.331,-79.9482,2.90448,0.0480088,0.0482547,1.59902
1.31762e+09,219.386,-77.6688,2.82727,0.038083,0.0512892,1.49341
1.31762e+09,219.764,-75.4926,2.74317,0.0162679,0.0473385,1.30527
1.31762e+09,220.665,-73.5135,2.65547,-0.00551146,0.0371603,1.0762
1.31762e+09,222.136,-71.6614,2.58293,-0.0164011,0.0439411,0.823283
1.31762e+09,224.12,-70.2133,2.48922,-0.0156096,0.0149416,0.564495
1.31762e+09,225.955,-69.3438,2.49205,-0.0150547,0.0164665,0.391788
1.31762e+09,227.941,-68.7563,2.49146,-0.0139513,0.0127593,0.246543
1.31762e+09,229.987,-68.4179,2.48702,-0.00417204,-0.0059796,0.130221
1.31762e+09,232.151,-68.154,2.49405,-0.000555728,0.0107851,0.0684084
1.31762e+09,234.317,-67.9846,2.48802,0.0162881,0.0139534,0.0601483
1.31762e+09,236.45,-67.7522,2.48856,0.0247432,0.00962662,0.116674
1.31762e+09,238.551,-67.2377,2.49555,0.0223899,0.016015,0.233354
1.31762e+09,240.426,-66.3739,2.51531,-0.0012278,0.00656745,0.418649
1.31762e+09,242.288,-64.7581,2.45169,-0.0464359,0.0247467,0.719138
1.31762e+09,243.612,-62.7326,2.3611,-0.0423865,0.0555152,1.04541
1.31762e+09,244.322,-60.3984,2.24269,-0.0178416,0.0577286,1.35719
1.31762e+09,244.417,-57.891,2.12172,-0.016233,0.0486971,1.54916
1.31762e+09,244.35,-55.6524,2.01675,-0.0202408,0.0416762,1.60771
1.31762e+09,244.237,-53.1055,1.91406,-0.0240462,0.0422347,1.61766
1.31762e+09,244.135,-50.9409,1.82634,-0.0170406,0.0387429,1.61518
1.31762e+09,244.028,-48.5937,1.73827,-0.0200402,0.0377647,1.61292
1.31762e+09,243.927,-46.0926,1.64195,-0.012001,0.0380836,1.61324
1.31762e+09,243.803,-43.4058,1.54285,-0.00995154,0.0408281,1.61958
1.31762e+09,243.629,-40.5682,1.44011,-0.00888871,0.0364024,1.62922
1.31762e+09,243.433,-37.6062,1.32439,-0.00651951,0.0402122,1.63624
1.31762e+09,243.296,-35.5434,1.25561,0.00150138,0.0464593,1.63866
1.31762e+09,243.139,-33.4508,1.16643,-0.000987073,0.042828,1.64092
1.31762e+09,242.98,-31.2824,1.0891,-0.0062392,0.0413317,1.64067
1.31762e+09,242.801,-29.1127,1.02017,-0.00986614,0.0385545,1.64004
1.31762e+09,242.638,-26.9609,0.96416,-0.00966943,0.0378999,1.63824
1.31762e+09,242.491,-24.7827,0.903536,-0.00642557,0.0389239,1.63785
1.31762e+09,242.354,-22.6081,0.84815,0.00112183,0.0397804,1.63847
1.31762e+09,242.195,-20.4539,0.781915,-0.00143941,0.0413946,1.64335
1.31762e+09,242.016,-18.3267,0.708937,-0.00423623,0.0481082,1.64893
1.31762e+09,241.822,-16.1843,0.631479,-0.00710475,0.0432595,1.6542
1.31762e+09,241.622,-14.0732,0.566298,-0.0123837,0.0389932,1.65733
1.31762e+09,241.419,-12.0168,0.505338,-0.0178859,0.0442132,1.65965
1.31762e+09,241.212,-9.99939,0.441197,-0.0244669,0.046232,1.66141
1.31762e+09,240.899,-7.10732,0.338277,-0.0334564,0.0448408,1.66267
1.31762e+09,240.625,-4.39907,0.252836,-0.0392212,0.0468126,1.66176
1.31762e+09,240.372,-1.89075,0.172732,-0.0388685,0.0469846,1.66164
1.31762e+09,240.147,0.417168,0.0964897,-0.0356251,0.0463206,1.6626
1.31762e+09,239.959,2.45665,0.0334931,-0.0381101,0.0483748,1.65823
1.31762e+09,239.785,4.73775,-0.038447,-0.0377162,0.0545729,1.63963
1.31762e+09,239.712,6.85358,-0.102439,-0.0350667,0.0479414,1.59802
1.31762e+09,239.808,8.98539,-0.148502,-0.0293451,0.025288,1.51135
1.31762e+09,240.132,10.9919,-0.187757,-0.0273071,0.0123739,1.30968
1.31762e+09,241.077,12.9697,-0.217121,-0.0278422,0.0313116,1.01432
1.31762e+09,242.819,14.6168,-0.271975,-0.0312491,0.015412,0.653659
1.31762e+09,244.662,15.5052,-0.298619,-0.0238029,0.0140959,0.400153
1.31762e+09,247.026,16.1131,-0.323388,-0.0288282,0.00500888,0.184385
1.31762e+09,249.132,16.3429,-0.336107,-0.0198783,0.00475956,0.0840195
1.31762e+09,251.36,16.5085,-0.340056,-0.0108403,0.00427461,0.0443211
1.31762e+09,253.776,16.6168,-0.348036,-0.0112266,0.00316934,0.0374374
1.31762e+09,256.389,16.7435,-0.365163,-0.0106595,0.00966527,0.0385853
1.31762e+09,259.153,16.8866,-0.392036,-0.00234554,0.00136383,0.0465269
1.31762e+09,262.166,17.0473,-0.397758,-0.0166615,0.00179678,0.0528583
1.31762e+09,264.267,17.1629,-0.408704,-0.0104663,0.0140409,0.0538212
1.31762e+09,266.472,17.2906,-0.424788,-0.00420319,0.0017484,0.0562317
1.31762e+09,268.706,17.4269,-0.425485,-0.00711918,-0.00409282,0.05772
1.31762e+09,271.065,17.5818,-0.419048,-0.00879975,0.009818,0.0590232
1.31762e+09,273.427,17.7242,-0.441202,-0.0064844,0.0137096,0.0602996
1.31762e+09,275.822,17.8772,-0.452275,-0.00483516,0.00461184,0.0622296
1.31762e+09,278.224,18.0375,-0.447799,-0.00724914,0.00460859,0.0637035
1.31762e+09,280.686,18.2042,-0.444549,-0.00373055,0.00808528,0.0652912
1.31762e+09,283.124,18.3756,-0.437774,-0.00249281,0.000738567,0.0670597
1.31762e+09,285.585,18.5577,-0.41991,-0.00828648,0.00180477,0.0683812
1.31762e+09,288.092,18.7492,-0.413453,-0.0111907,0.00877597,0.0677223
1.31762e+09,290.577,18.9236,-0.41965,-0.00688591,0.00974664,0.0653495
1.31762e+09,293.044,19.0929,-0.415223,-0.00615801,0.00261412,0.0631743
1.31762e+09,295.56,19.2637,-0.403177,-0.00827622,0.00136272,0.0610485
1.31762e+09,298.088,19.4365,-0.389916,-0.010372,0.00711445,0.059736
1.31762e+09,300.602,19.6019,-0.39208,-0.0157336,0.0157954,0.0585408
1.31762e+09,303.154,19.7776,-0.408779,-0.0165047,0.0100213,0.0583349
1.31762e+09,305.659,19.9516,-0.413911,-0.0222591,0.00353122,0.0588256
1.31762e+09,308.205,20.1231,-0.405562,-0.0274287,0.00551956,0.0598091
1.31762e+09,310.807,20.2892,-0.401373,-0.0261927,0.0108038,0.0609667
1.31762e+09,313.385,20.4599,-0.406457,-0.0261177,0.01236,0.0623286
1.31762e+09,315.929,20.631,-0.400297,-0.0292867,0.01208,0.0637524
1.31762e+09,318.497,20.8106,-0.411567,-0.0277752,0.0109931,0.0647444
1.31762e+09,321.018,20.9913,-0.399338,-0.0322824,0.00701264,0.0649336
1.31762e+09,323.539,21.1665,-0.392916,-0.0322672,0.0125517,0.0639524
1.31762e+09,326.054,21.3417,-0.409345,-0.0283582,0.0149379,0.0630336
1.31762e+09,328.581,21.5041,-0.408301,-0.0246915,0.0113393,0.0630417
1.31762e+09,331.102,21.6643,-0.404083,-0.0230665,0.0106565,0.0637041
1.31762e+09,333.623,21.8297,-0.417394,-0.0173546,0.0163766,0.0652256
1.31762e+09,336.094,21.99,-0.410687,-0.0125355,0.0123754,0.0672154
1.31762e+09,338.541,22.1681,-0.410391,-0.011871,0.0115315,0.0689027
1.31762e+09,340.936,22.3382,-0.412618,-0.00833454,0.0176849,0.0702008
1.31762e+09,343.251,22.5032,-0.410323,-0.00482449,0.0204857,0.0716056
1.31762e+09,345.477,22.6759,-0.417684,-0.00261538,0.0170273,0.0728857
1.31762e+09,347.632,22.8483,-0.429896,-0.00173328,0.0143206,0.0729427
1.31762e+09,349.815,23.0112,-0.429849,-0.00737236,0.0151205,0.0698684
1.31762e+09,351.854,23.1558,-0.429936,-0.00772701,0.0129916,0.065447
1.31762e+09,354.783,23.3447,-0.432968,-0.00224029,0.0150756,0.0580037
1.31762e+09,357.526,23.4922,-0.426022,-0.0015516,0.0207361,0.0513679
1.31762e+09,360.057,23.625,-0.428706,-0.000946354,0.0161109,0.0451143
1.31762e+09,362.375,23.7251,-0.434336,-0.00531902,0.0164782,0.0397198
1.31762e+09,364.458,23.8322,-0.419382,-0.00782302,0.0133126,0.0442047
1.31762e+09,366.848,24.0358,-0.420951,-0.0177064,0.0125629,0.0743507
1.31762e+09,368.984,24.5015,-0.42926,-0.0114726,0.0160769,0.168999
1.31762e+09,370.882,25.3399,-0.463727,-0.00533523,0.0330553,0.385371
1.31762e+09,372.814,26.8722,-0.55387,0.00237166,0.0594788,0.740848
1.31762e+09,373.902,28.6142,-0.686252,0.0178571,0.0673483,1.05987
1.31762e+09,374.362,30.5582,-0.744736,0.0459904,0.0383898,1.38851
1.31762e+09,374.292,32.6404,-0.803614,0.0410059,0.0422779,1.6376
1.31762e+09,373.879,34.8062,-0.877295,0.0269577,0.0439328,1.74475
1.31762e+09,373.36,37.2719,-0.995928,0.0288442,0.0343051,1.75628
1.31762e+09,372.981,39.4014,-1.0707,0.0333104,0.0284244,1.75341
1.31762e+09,372.528,41.7361,-1.12559,0.023513,0.0322216,1.73719
1.31762e+09,372.101,44.2465,-1.2086,0.00662362,0.0343038,1.70845
1.31762e+09,371.753,46.8998,-1.30374,-0.000722252,0.0409825,1.6783
1.31762e+09,371.509,49.6687,-1.412,-0.00138042,0.0447154,1.65943
1.31762e+09,371.263,52.6207,-1.54931,0.00659618,0.0526881,1.65366
1.31762e+09,371.077,54.6625,-1.64203,0.00283232,0.0468841,1.65113
1.31762e+09,370.895,56.7638,-1.73498,-0.00129566,0.044946,1.64845
1.31762e+09,370.733,58.876,-1.81662,-0.00241663,0.0463451,1.64454
1.31762e+09,370.565,61.0226,-1.90313,-0.00610925,0.0482231,1.64061
1.31762e+09,370.402,63.1913,-1.9919,-0.00714335,0.0484891,1.63807
1.31762e+09,370.241,65.3638,-2.07571,-0.00668576,0.0468845,1.63852
1.31762e+09,370.072,67.5621,-2.1657,-0.00939787,0.0528057,1.63932
1.31762e+09,369.898,69.778,-2.26171,-0.00933112,0.0519957,1.64156
1.31762e+09,369.729,71.8935,-2.33246,-0.00792022,0.046958,1.64543
1.31762e+09,369.562,74.0212,-2.42212,-0.00791675,0.0510214,1.64869
1.31762e+09,369.366,76.1776,-2.50713,-0.00785743,0.0489641,1.6506
1.31762e+09,369.18,78.348,-2.60518,-0.0126497,0.0512637,1.64911
1.31762e+09,369.013,80.4961,-2.69921,-0.0126134,0.0544591,1.64472
1.31762e+09,368.856,82.624,-2.79029,-0.0122666,0.0518358,1.63852
1.31762e+09,368.71,84.7009,-2.87386,-0.0145138,0.0489354,1.63091
1.31762e+09,368.571,86.8113,-2.9601,-0.0173215,0.0525507,1.62316
1.31762e+09,368.465,88.8627,-3.05985,-0.0160435,0.0581402,1.61538
1.31762e+09,368.33,91.8035,-3.17681,-0.0124176,0.0512557,1.6059
1.31762e+09,368.239,94.5908,-3.26076,-0.00560832,0.0472499,1.60143
1.31762e+09,368.159,97.2423,-3.35244,0.000273529,0.0472551,1.60344
1.31762e+09,368.033,99.8906,-3.44553,0.0106405,0.0505807,1.62298
1.31762e+09,367.822,102.472,-3.53151,0.0123402,0.0424539,1.66177
1.31762e+09,367.507,105.052,-3.6154,0.00493467,0.0335082,1.69507
1.31762e+09,367.137,107.684,-3.68826,-0.00320355,0.0321658,1.70513
1.31762e+09,366.762,110.402,-3.76806,-0.00518119,0.0347289,1.70043
1.31762e+09,366.377,113.257,-3.88242,-0.0132243,0.0638364,1.69069
1.31762e+09,366.005,116.228,-4.05238,-0.023846,0.0470857,1.67229
1.31762e+09,365.811,118.336,-4.16706,-0.0166584,0.0595917,1.66155
1.31762e+09,365.612,120.473,-4.24969,-0.018179,0.0441878,1.6538
1.31762e+09,365.403,122.69,-4.37344,-0.032001,0.0492616,1.64455
1.31762e+09,365.234,124.954,-4.46544,-0.0253755,0.0337416,1.63358
1.31762e+09,365.126,127.266,-4.53953,-0.0276985,0.0323011,1.62269
1.31762e+09,365.011,129.637,-4.61911,-0.0198536,0.0493669,1.61099
1.31762e+09,364.902,132.029,-4.72173,-0.0170878,0.0479182,1.60165
1.31762e+09,364.837,134.407,-4.80473,-0.0153129,0.0464787,1.59689
1.31762e+09,364.761,136.799,-4.90597,-0.0140575,0.0532665,1.59601
1.31762e+09,364.698,139.144,-4.99727,-0.00304882,0.0442392,1.60048
1.31762e+09,364.632,141.533,-5.07808,0.000831276,0.0410211,1.6129
1.31762e+09,364.512,143.86,-5.14595,0.00393886,0.0483498,1.62688
1.31762e+09,364.339,146.18,-5.23171,-0.00520312,0.0433208,1.63581
1.31762e+09,364.173,148.51,-5.31193,-0.0084073,0.0423923,1.64043
1.31762e+09,364.002,150.826,-5.39142,-0.00254766,0.0551571,1.64495
1.31762e+09,363.826,153.104,-5.48011,0.00351326,0.052412,1.6463
1.31762e+09,363.642,155.388,-5.57925,-0.00267112,0.0443581,1.64688
1.31762e+09,363.461,157.68,-5.66693,0.000651275,0.0528189,1.65168
1.31762e+09,363.278,159.945,-5.75872,0.00490791,0.059409,1.65778
1.31762e+09,363.058,162.197,-5.86208,0.000740075,0.0569831,1.66232
1.31762e+09,362.838,164.412,-5.96297,-0.0026175,0.0496863,1.66596
1.31762e+09,362.61,166.596,-6.05937,-0.00617491,0.0541168,1.66882
1.31762e+09,362.382,168.805,-6.16874,-0.00365575,0.0623474,1.67137
1.31762e+09,362.165,171.011,-6.27177,-0.0066636,0.0567879,1.6709
1.31762e+09,361.938,173.191,-6.3743,-0.0111942,0.0592026,1.67111
1.31762e+09,361.709,175.332,-6.48199,-0.00422913,0.0493573,1.67191
1.31762e+09,361.494,177.466,-6.55937,-0.000199711,0.0508553,1.67253
1.31762e+09,361.264,179.618,-6.65049,-0.00259254,0.0500453,1.67172
1.31762e+09,361.028,181.718,-6.72569,-0.0140144,0.0442245,1.66624
1.31762e+09,360.804,183.851,-6.82243,-0.0168872,0.0496379,1.65899
1.31762e+09,360.619,185.99,-6.91505,-0.0123522,0.0476875,1.64969
1.31762e+09,360.467,188.167,-6.9954,-0.00439997,0.0429508,1.64162
1.31762e+09,360.319,190.328,-7.06446,0.00319955,0.0464369,1.6341
1.31762e+09,360.184,192.499,-7.1595,0.0105191,0.0535407,1.62996
1.31762e+09,360.051,194.689,-7.24816,0.0110495,0.0527165,1.62729
1.31762e+09,359.901,196.875,-7.34737,0.00147229,0.0564993,1.62029
1.31762e+09,359.765,199.093,-7.45922,-0.00967802,0.0532005,1.61179
1.31762e+09,359.671,201.362,-7.57311,-0.0132028,0.0548334,1.6031
1.31762e+09,359.591,203.649,-7.68347,-0.0134905,0.0586738,1.59515
1.31762e+09,359.546,205.91,-7.78938,-0.0112706,0.0603676,1.59168
1.31762e+09,359.49,208.194,-7.91409,-0.00949909,0.0608192,1.58751
1.31762e+09,359.446,210.467,-8.022,-0.00676393,0.0630111,1.58477
1.31762e+09,359.412,212.745,-8.1454,-0.00679783,0.0607327,1.58224
1.31762e+09,359.383,214.998,-8.25591,-0.00407808,0.0596762,1.57815
1.31762e+09,359.366,217.257,-8.3708,-0.00760935,0.0578117,1.57275
1.31762e+09,359.35,219.471,-8.47366,-0.00641215,0.0631478,1.56478
1.31762e+09,359.352,221.663,-8.57849,-0.0104541,0.0652205,1.55365
1.31762e+09,359.393,223.809,-8.67031,-0.0114996,0.0626406,1.53994
1.31762e+09,359.469,225.885,-8.77708,-0.00994623,0.062143,1.52855
1.31762e+09,359.61,228.861,-8.90961,-0.00531215,0.0625999,1.51946
1.31762e+09,359.762,231.706,-9.06153,0.00427765,0.0616736,1.51405
1.31762e+09,359.89,234.427,-9.17727,-0.0108891,0.0653179,1.5023
1.31762e+09,360.076,236.898,-9.31015,-0.0144114,0.0683076,1.47895
1.31762e+09,360.336,239.122,-9.41832,-0.0109653,0.0588093,1.44035
1.31762e+09,360.704,241.166,-9.51405,-0.00727222,0.0554432,1.39108
1.31762e+09,361.277,243.582,-9.60555,0.0138077,0.0611641,1.34733
1.31762e+09,361.79,245.7,-9.70052,0.0212212,0.0618357,1.34459
1.31762e+09,362.237,248.014,-9.8044,0.0225665,0.0607366,1.38682
1.31762e+09,362.409,250.101,-9.89391,0.0236495,0.0585479,1.48288
1.31762e+09,362.378,252.475,-9.98976,0.0149636,0.0559979,1.59026
1.31762e+09,362.271,254.558,-10.0762,0.00339023,0.0553186,1.60084
1.31762e+09,362.236,256.718,-10.1667,-0.0104505,0.0537053,1.56321
1.31762e+09,362.313,258.824,-10.269,-0.0202752,0.0630221,1.50878
1.31762e+09,362.56,261.059,-10.3743,-0.0214135,0.0520109,1.45142
1.31762e+09,362.804,263.075,-10.44,-0.00787201,0.0503493,1.47304
1.31762e+09,362.725,265.072,-10.5212,-0.00413408,0.0429314,1.63815
1.31762e+09,362.167,267.016,-10.5975,0.00519,0.0466148,1.85977
1.31762e+09,361.009,269.082,-10.7045,0.0237603,0.0327818,2.13532
1.31762e+09,359.555,270.638,-10.764,0.0371137,0.0304071,2.38507
1.31762e+09,357.578,271.914,-10.811,0.0498519,0.0257073,2.62827
1.31762e+09,355.127,272.854,-10.8535,0.0501355,0.0244809,2.80716
1.31762e+09,352.975,273.425,-10.901,0.0625818,0.0142618,2.90773
1.31762e+09,350.599,273.86,-10.9152,0.0676961,0.00420012,2.98773
1.31762e+09,348.02,274.123,-10.9126,0.0747233,0.00781315,3.05229
1.31762e+09,345.24,274.221,-10.9367,0.0607718,-0.000339333,3.07375
1.31762e+09,342.248,274.416,-10.9409,0.0654067,0.00232008,3.07695
1.31762e+09,340.176,274.535,-10.9434,0.0650259,0.0044488,3.07996
1.31762e+09,338.025,274.662,-10.9415,0.059796,0.00673327,3.08344
1.31762e+09,335.865,274.788,-10.9486,0.058131,0.00983349,3.08631
1.31762e+09,333.632,274.894,-10.9572,0.0613926,0.00635982,3.09116
1.31762e+09,331.328,274.992,-10.9618,0.0605116,0.00666944,3.0973
1.31762e+09,329.004,275.083,-10.9685,0.0623761,0.0141191,3.10389
1.31762e+09,326.575,275.168,-10.9997,0.0690568,0.0225922,3.11199
1.31762e+09,324.219,275.224,-11.0095,0.0693699,0.00500351,3.11683
1.31762e+09,321.847,275.239,-10.9843,0.0607087,-0.00593235,3.12022
1.31762e+09,319.451,275.268,-10.9754,0.0589501,0.0121907,3.12887
1.31762e+09,317.073,275.27,-10.9776,0.059516,0.0136989,3.14012
1.31762e+09,314.714,275.259,-10.9829,0.0581104,0.0120884,-3.13147
1.31762e+09,312.375,275.203,-10.985,0.0600559,0.0126705,-3.12045
1.31762e+09,310.059,275.142,-10.9921,0.064676,0.0142935,-3.10871
1.31762e+09,307.737,275.044,-10.9904,0.0666771,0.0126779,-3.09752
1.31762e+09,305.415,274.904,-10.9909,0.0671078,0.0116997,-3.0874
1.31762e+09,303.13,274.77,-10.9835,0.0712291,0.0083045,-3.0782
1.31762e+09,300.837,274.615,-10.9842,0.0751143,0.00850416,-3.06869
1.31762e+09,298.562,274.435,-10.9699,0.0774834,0.00642394,-3.05847
1.31762e+09,296.304,274.237,-10.9648,0.0807139,0.00887942,-3.04956
1.31762e+09,294.026,274.011,-10.9557,0.081093,0.00611566,-3.0422
1.31762e+09,291.77,273.766,-10.9551,0.079819,0.00324054,-3.03572
1.31762e+09,289.493,273.513,-10.9394,0.0799878,0.00240996,-3.03007
1.31762e+09,287.231,273.254,-10.9181,0.0811321,0.000110585,-3.02346
1.31762e+09,284.958,272.961,-10.898,0.0785491,0.000218268,-3.0166
1.31762e+09,282.658,272.65,-10.8713,0.0741166,3.55294e-05,-3.01002
1.31762e+09,280.349,272.327,-10.8443,0.0746452,-0.00108027,-3.00316
1.31762e+09,278.041,271.994,-10.8223,0.0748811,0.000243033,-2.99583
1.31762e+09,275.723,271.63,-10.8007,0.0733362,0.000993934,-2.98836
1.31762e+09,273.394,271.263,-10.7751,0.0692568,-0.00146954,-2.98234
1.31762e+09,271.056,270.855,-10.7412,0.0631371,-0.00328778,-2.97549
1.31762e+09,268.716,270.428,-10.7074,0.0591618,-0.00138636,-2.96795
1.31762e+09,266.335,269.985,-10.6811,0.0584392,-0.0028487,-2.95941
1.31762e+09,264.002,269.532,-10.6556,0.0598064,-0.00353119,-2.94993
1.31762e+09,261.641,269.055,-10.6269,0.058881,0.00103917,-2.93946
1.31762e+09,259.249,268.523,-10.6126,0.0583735,0.00074601,-2.92871
1.31762e+09,256.88,267.974,-10.5912,0.0589845,-0.00357205,-2.91776
1.31762e+09,254.468,267.398,-10.5613,0.0587507,-0.00506784,-2.90721
1.31762e+09,252.065,266.789,-10.5382,0.0562916,-0.00103676,-2.89669
1.31762e+09,249.644,266.143,-10.5182,0.0557997,3.55567e-05,-2.88778
1.31762e+09,247.23,265.505,-10.4878,0.0598062,-0.0036706,-2.87696
1.31762e+09,244.848,264.831,-10.453,0.0667437,-0.00372214,-2.86346
1.31762e+09,242.435,264.123,-10.4223,0.0644106,-0.00215981,-2.8545
1.31762e+09,240.063,263.406,-10.3842,0.0649225,-0.00292447,-2.84616
1.31762e+09,237.724,262.677,-10.3424,0.066147,-0.0109228,-2.83997
1.31762e+09,235.349,261.926,-10.2998,0.067286,-0.0095986,-2.83182
1.31762e+09,232.974,261.142,-10.2561,0.0679851,-0.00612611,-2.8255
1.31762e+09,230.619,260.362,-10.214,0.0662294,-0.00752727,-2.81818
1.31762e+09,228.271,259.549,-10.173,0.0686024,-0.0115544,-2.80956
1.31762e+09,225.907,258.705,-10.1073,0.0697045,-0.0145615,-2.79902
1.31762e+09,223.579,257.853,-10.0571,0.0712866,-0.00864023,-2.78869
1.31762e+09,221.223,256.979,-10.0064,0.0763257,-0.0057425,-2.77831
1.31762e+09,218.939,256.11,-9.95137,0.0771685,-0.0108285,-2.77132
1.31762e+09,216.646,255.194,-9.89704,0.0738074,-0.015032,-2.76546
1.31762e+09,214.368,254.278,-9.82949,0.0674739,-0.0112778,-2.76022
1.31762e+09,212.074,253.344,-9.76494,0.0650366,-0.012776,-2.75485
1.31762e+09,209.802,252.414,-9.7074,0.0642534,-0.0145318,-2.75094
